Time,Competitor,Operation,OrderId,Side,Volume,Price,Lifespan,Fee,FuturePrice,EtfPrice,AccountBalance,FuturePosition,EtfPosition,ProfitLoss,TotalFees,MaxDrawdown,BuyVolume,SellVolume
4.000000,ExampleTwo,Cancel,27,B,-1,3412.00,GFD,0.00,3410.00,3413.00,16.28,4,-4,4.28,2.72,12.04,6,10
4.000000,ExampleTwo,Insert,29,B,1,3413.00,GFD,0.00,3410.00,3413.00,16.28,4,-4,4.28,2.72,12.04,6,10
4.000000,ExampleTwo,Insert,30,S,1,3414.00,GFD,0.00,3410.00,3413.00,16.28,4,-4,4.28,2.72,12.04,6,10
4.041405,ExampleTwo,Fill,29,B,-1,3413.00,GFD,-0.34,3410.00,3413.00,-3396.38,4,-3,4.62,2.38,12.04,7,10
4.041405,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3413.00,13.12,3,-3,4.12,2.38,12.04,7,10
4.250000,ExampleOne,Tick,,,,,,0.00,3410.00,3412.00,39.98,15,-15,9.98,9.52,36.68,1,16
4.250000,ExampleTwo,Tick,,,,,,0.00,3410.00,3412.00,13.12,3,-3,7.12,2.38,12.04,7,10
4.250000,TraderOne,Tick,,,,,,0.00,3410.00,3412.00,5.30,2,-2,1.30,1.70,6.70,1,3
4.250000,ExampleTwo,Cancel,30,S,-1,3414.00,GFD,0.00,3410.00,3412.00,13.12,3,-3,7.12,2.38,12.04,7,10
4.250000,ExampleOne,Insert,20,S,1,3410.00,GFD,0.00,3410.00,3412.00,39.98,15,-15,9.98,9.52,36.68,1,16
4.250000,ExampleOne,Fill,20,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3451.30,15,-16,9.30,10.20,36.68,1,17
4.250000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,41.80,16,-16,9.80,10.20,36.68,1,17
4.250000,ExampleTwo,Insert,31,B,1,3412.00,GFD,0.00,3410.00,3412.00,13.12,3,-3,7.12,2.38,12.04,7,10
4.250000,ExampleTwo,Insert,32,S,1,3413.00,GFD,0.00,3410.00,3412.00,13.12,3,-3,7.12,2.38,12.04,7,10
4.330421,ExampleTwo,Fill,32,S,-1,3413.00,GFD,-0.34,3410.00,3413.00,3426.46,3,-4,4.46,2.04,12.04,7,11
4.330421,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3413.00,16.96,4,-4,4.96,2.04,12.04,7,11
4.500000,ExampleOne,Tick,,,,,,0.00,3410.00,3414.00,41.80,16,-16,-22.20,10.20,52.90,1,17
4.500000,ExampleTwo,Tick,,,,,,0.00,3410.00,3414.00,16.96,4,-4,0.96,2.04,12.04,7,11
4.500000,TraderOne,Tick,,,,,,0.00,3410.00,3414.00,5.30,2,-2,-2.70,1.70,8.00,1,3
4.500000,ExampleOne,Insert,21,S,1,3410.00,GFD,0.00,3410.00,3414.00,41.80,16,-16,-22.20,10.20,52.90,1,17
4.500000,ExampleOne,Fill,21,S,-1,3413.00,GFD,0.68,3410.00,3413.00,3454.12,16,-17,-6.88,10.88,52.90,1,18
4.500000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3413.00,44.62,17,-17,-6.38,10.88,52.90,1,18
4.500000,ExampleTwo,Cancel,31,B,-1,3412.00,GFD,0.00,3410.00,3413.00,16.96,4,-4,0.96,2.04,12.04,7,11
4.500000,ExampleTwo,Insert,33,B,1,3413.00,GFD,0.00,3410.00,3413.00,16.96,4,-4,0.96,2.04,12.04,7,11
4.500000,ExampleTwo,Insert,34,S,1,3414.00,GFD,0.00,3410.00,3413.00,16.96,4,-4,0.96,2.04,12.04,7,11
4.661776,ExampleTwo,Fill,34,S,-1,3414.00,GFD,-0.34,3410.00,3414.00,3431.30,4,-5,1.30,1.70,12.04,7,12
4.661776,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3414.00,21.80,5,-5,1.80,1.70,12.04,7,12
4.750000,ExampleOne,Tick,,,,,,0.00,3410.00,3415.00,44.62,17,-17,-40.38,10.88,71.08,1,18
4.750000,ExampleTwo,Tick,,,,,,0.00,3410.00,3415.00,21.80,5,-5,-3.20,1.70,12.16,7,12
4.750000,TraderOne,Tick,,,,,,0.00,3410.00,3415.00,5.30,2,-2,-4.70,1.70,10.00,1,3
4.750000,ExampleOne,Insert,22,S,1,3410.00,GFD,0.00,3410.00,3415.00,44.62,17,-17,-40.38,10.88,71.08,1,18
4.750000,ExampleOne,Fill,22,S,-1,3413.00,GFD,0.68,3410.00,3413.00,3456.94,17,-18,-7.06,11.56,71.08,1,19
4.750000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3413.00,47.44,18,-18,-6.56,11.56,71.08,1,19
4.750000,ExampleTwo,Cancel,33,B,-1,3413.00,GFD,0.00,3410.00,3413.00,21.80,5,-5,-3.20,1.70,12.16,7,12
4.750000,ExampleTwo,Insert,35,B,1,3414.00,GFD,0.00,3410.00,3413.00,21.80,5,-5,-3.20,1.70,12.16,7,12
4.750000,ExampleTwo,Insert,36,S,1,3415.00,GFD,0.00,3410.00,3413.00,21.80,5,-5,-3.20,1.70,12.16,7,12
4.932790,ExampleTwo,Fill,35,B,-1,3414.00,GFD,-0.34,3410.00,3414.00,-3391.86,5,-4,2.14,1.36,12.16,8,12
4.932790,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3414.00,17.64,4,-4,1.64,1.36,12.16,8,12
5.000000,ExampleOne,Tick,,,,,,0.00,3410.00,3411.00,47.44,18,-18,29.44,11.56,71.08,1,19
5.000000,ExampleTwo,Tick,,,,,,0.00,3410.00,3411.00,17.64,4,-4,13.64,1.36,12.16,8,12
5.000000,TraderOne,Tick,,,,,,0.00,3410.00,3411.00,5.30,2,-2,3.30,1.70,10.00,1,3
5.000000,ExampleOne,Insert,23,S,1,3410.00,GFD,0.00,3410.00,3411.00,47.44,18,-18,29.44,11.56,71.08,1,19
5.000000,ExampleOne,Fill,23,S,-1,3411.00,GFD,0.68,3410.00,3411.00,3457.76,18,-19,28.76,12.24,71.08,1,20
5.000000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,48.26,19,-19,29.26,12.24,71.08,1,20
5.000000,ExampleTwo,Cancel,36,S,-1,3415.00,GFD,0.00,3410.00,3411.00,17.64,4,-4,13.64,1.36,12.16,8,12
5.000000,ExampleTwo,Insert,37,B,1,3413.00,GFD,0.00,3410.00,3411.00,17.64,4,-4,13.64,1.36,12.16,8,12
5.000000,ExampleTwo,Insert,38,S,1,3414.00,GFD,0.00,3410.00,3411.00,17.64,4,-4,13.64,1.36,12.16,8,12
5.250000,ExampleOne,Tick,,,,,,0.00,3410.00,3411.00,48.26,19,-19,29.26,12.24,71.08,1,20
5.250000,ExampleTwo,Tick,,,,,,0.00,3410.00,3411.00,17.64,4,-4,13.64,1.36,12.16,8,12
5.250000,TraderOne,Tick,,,,,,0.00,3410.00,3411.00,5.30,2,-2,3.30,1.70,10.00,1,3
5.250000,ExampleOne,Insert,24,S,1,3410.00,GFD,0.00,3410.00,3411.00,48.26,19,-19,29.26,12.24,71.08,1,20
5.250000,ExampleTwo,Fill,37,B,-1,3413.00,GFD,-0.34,3410.00,3413.00,-3395.02,4,-3,5.98,1.02,12.16,9,12
5.250000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3413.00,14.48,3,-3,5.48,1.02,12.16,9,12
5.250000,ExampleOne,Fill,24,S,-1,3413.00,GFD,0.68,3410.00,3413.00,3460.58,19,-20,-9.42,12.92,71.08,1,21
5.250000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3413.00,51.08,20,-20,-8.92,12.92,71.08,1,21
5.500000,ExampleOne,Tick,,,,,,0.00,3410.00,3413.00,51.08,20,-20,-8.92,12.92,71.08,1,21
5.500000,ExampleTwo,Tick,,,,,,0.00,3410.00,3413.00,14.48,3,-3,5.48,1.02,12.16,9,12
5.500000,TraderOne,Tick,,,,,,0.00,3410.00,3413.00,5.30,2,-2,-0.70,1.70,10.00,1,3
5.500000,ExampleOne,Insert,25,S,1,3410.00,GFD,0.00,3410.00,3413.00,51.08,20,-20,-8.92,12.92,71.08,1,21
5.500000,ExampleOne,Fill,25,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3462.40,20,-21,10.40,13.60,71.08,1,22
5.500000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,52.90,21,-21,10.90,13.60,71.08,1,22
5.500000,ExampleTwo,Cancel,38,S,-1,3414.00,GFD,0.00,3410.00,3412.00,14.48,3,-3,5.48,1.02,12.16,9,12
5.500000,ExampleTwo,Insert,39,B,1,3412.00,GFD,0.00,3410.00,3412.00,14.48,3,-3,5.48,1.02,12.16,9,12
5.500000,ExampleTwo,Insert,40,S,1,3413.00,GFD,0.00,3410.00,3412.00,14.48,3,-3,5.48,1.02,12.16,9,12
5.750000,ExampleOne,Tick,,,,,,0.00,3410.00,3412.00,52.90,21,-21,10.90,13.60,71.08,1,22
5.750000,ExampleTwo,Tick,,,,,,0.00,3410.00,3412.00,14.48,3,-3,8.48,1.02,12.16,9,12
5.750000,TraderOne,Tick,,,,,,0.00,3410.00,3412.00,5.30,2,-2,1.30,1.70,10.00,1,3
5.750000,ExampleOne,Insert,26,S,1,3410.00,GFD,0.00,3410.00,3412.00,52.90,21,-21,10.90,13.60,71.08,1,22
5.750000,ExampleOne,Fill,26,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3464.22,21,-22,10.22,14.28,71.08,1,23
5.750000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,54.72,22,-22,10.72,14.28,71.08,1,23
5.956060,ExampleTwo,Fill,40,S,-1,3413.00,GFD,-0.34,3410.00,3413.00,3427.82,3,-4,5.82,0.68,12.16,9,13
5.956060,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3413.00,18.32,4,-4,6.32,0.68,12.16,9,13
6.000000,ExampleOne,Tick,,,,,,0.00,3410.00,3415.00,54.72,22,-22,-55.28,14.28,85.98,1,23
6.000000,ExampleTwo,Tick,,,,,,0.00,3410.00,3415.00,18.32,4,-4,-1.68,0.68,15.32,9,13
6.000000,TraderOne,Tick,,,,,,0.00,3410.00,3415.00,5.30,2,-2,-4.70,1.70,10.00,1,3
6.000000,ExampleOne,Insert,27,S,1,3410.00,GFD,0.00,3410.00,3415.00,54.72,22,-22,-55.28,14.28,85.98,1,23
6.000000,ExampleOne,Fill,27,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3466.04,22,-23,10.04,14.96,85.98,1,24
6.000000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,56.54,23,-23,10.54,14.96,85.98,1,24
6.000000,ExampleTwo,Cancel,39,B,-1,3412.00,GFD,0.00,3410.00,3412.00,18.32,4,-4,-1.68,0.68,15.32,9,13
6.000000,ExampleTwo,Insert,41,B,1,3413.00,GFD,0.00,3410.00,3412.00,18.32,4,-4,-1.68,0.68,15.32,9,13
6.000000,ExampleTwo,Insert,42,S,1,3414.00,GFD,0.00,3410.00,3412.00,18.32,4,-4,-1.68,0.68,15.32,9,13
6.005041,ExampleTwo,Fill,42,S,-1,3414.00,GFD,-0.34,3410.00,3414.00,3432.66,4,-5,2.66,0.34,15.32,9,14
6.005041,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3414.00,23.16,5,-5,3.16,0.34,15.32,9,14
6.205569,ExampleTwo,Fill,41,B,-1,3413.00,GFD,-0.34,3410.00,3413.00,-3389.50,5,-4,8.50,0.00,15.32,10,14
6.205569,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3413.00,20.00,4,-4,8.00,0.00,15.32,10,14
6.250000,ExampleOne,Tick,,,,,,0.00,3410.00,3412.00,56.54,23,-23,10.54,14.96,85.98,1,24
6.250000,ExampleTwo,Tick,,,,,,0.00,3410.00,3412.00,20.00,4,-4,12.00,0.00,15.32,10,14
6.250000,TraderOne,Tick,,,,,,0.00,3410.00,3412.00,5.30,2,-2,1.30,1.70,10.00,1,3
6.250000,ExampleOne,Insert,28,S,1,3410.00,GFD,0.00,3410.00,3412.00,56.54,23,-23,10.54,14.96,85.98,1,24
6.250000,ExampleOne,Fill,28,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3467.86,23,-24,9.86,15.64,85.98,1,25
6.250000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,58.36,24,-24,10.36,15.64,85.98,1,25
6.250000,ExampleTwo,Insert,43,B,1,3413.00,GFD,0.00,3410.00,3412.00,20.00,4,-4,12.00,0.00,15.32,10,14
6.250000,ExampleTwo,Insert,44,S,1,3414.00,GFD,0.00,3410.00,3412.00,20.00,4,-4,12.00,0.00,15.32,10,14
6.371398,ExampleTwo,Fill,44,S,-1,3414.00,GFD,-0.34,3410.00,3414.00,3434.34,4,-5,4.34,-0.34,15.32,10,15
6.371398,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3414.00,24.84,5,-5,4.84,-0.34,15.32,10,15
6.500000,ExampleOne,Tick,,,,,,0.00,3410.00,3415.00,58.36,24,-24,-61.64,15.64,92.34,1,25
6.500000,ExampleTwo,Tick,,,,,,0.00,3410.00,3415.00,24.84,5,-5,-0.16,-0.34,15.32,10,15
6.500000,TraderOne,Tick,,,,,,0.00,3410.00,3415.00,5.30,2,-2,-4.70,1.70,10.00,1,3
6.500000,ExampleOne,Insert,29,S,1,3410.00,GFD,0.00,3410.00,3415.00,58.36,24,-24,-61.64,15.64,92.34,1,25
6.500000,ExampleTwo,Fill,43,B,-1,3413.00,GFD,-0.34,3410.00,3413.00,-3387.82,5,-4,10.18,-0.68,15.32,11,15
6.500000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3413.00,21.68,4,-4,9.68,-0.68,15.32,11,15
6.500000,ExampleOne,Fill,29,S,-1,3413.00,GFD,0.68,3410.00,3413.00,3470.68,24,-25,-14.32,16.32,92.34,1,26
6.500000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3413.00,61.18,25,-25,-13.82,16.32,92.34,1,26
6.500000,ExampleTwo,Insert,45,B,1,3414.00,GFD,0.00,3410.00,3413.00,21.68,4,-4,9.68,-0.68,15.32,11,15
6.500000,ExampleTwo,Insert,46,S,1,3415.00,GFD,0.00,3410.00,3413.00,21.68,4,-4,9.68,-0.68,15.32,11,15
6.632504,ExampleTwo,Fill,45,B,-1,3414.00,GFD,-0.34,3410.00,3414.00,-3391.98,4,-3,6.02,-1.02,15.32,12,15
6.632504,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3414.00,17.52,3,-3,5.52,-1.02,15.32,12,15
6.750000,ExampleOne,Tick,,,,,,0.00,3410.00,3415.00,61.18,25,-25,-63.82,16.32,94.52,1,26
6.750000,ExampleTwo,Tick,,,,,,0.00,3410.00,3415.00,17.52,3,-3,2.52,-1.02,15.32,12,15
6.750000,TraderOne,Tick,,,,,,0.00,3410.00,3415.00,5.30,2,-2,-4.70,1.70,10.00,1,3
6.750000,ExampleOne,Insert,30,S,1,3410.00,GFD,0.00,3410.00,3415.00,61.18,25,-25,-63.82,16.32,94.52,1,26
6.750000,ExampleOne,Fill,30,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3472.50,25,-26,10.50,17.00,94.52,1,27
6.750000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,63.00,26,-26,11.00,17.00,94.52,1,27
6.750000,ExampleTwo,Cancel,46,S,-1,3415.00,GFD,0.00,3410.00,3412.00,17.52,3,-3,2.52,-1.02,15.32,12,15
6.750000,ExampleTwo,Insert,47,B,1,3412.00,GFD,0.00,3410.00,3412.00,17.52,3,-3,2.52,-1.02,15.32,12,15
6.750000,ExampleTwo,Insert,48,S,1,3413.00,GFD,0.00,3410.00,3412.00,17.52,3,-3,2.52,-1.02,15.32,12,15
6.938734,ExampleTwo,Fill,48,S,-1,3413.00,GFD,-0.34,3410.00,3413.00,3430.86,3,-4,8.86,-1.36,15.32,12,16
6.938734,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3413.00,21.36,4,-4,9.36,-1.36,15.32,12,16
7.000000,ExampleOne,Tick,,,,,,0.00,3410.00,3415.00,63.00,26,-26,-67.00,17.00,97.70,1,27
7.000000,ExampleTwo,Tick,,,,,,0.00,3410.00,3415.00,21.36,4,-4,1.36,-1.36,15.32,12,16
7.000000,TraderOne,Tick,,,,,,0.00,3410.00,3415.00,5.30,2,-2,-4.70,1.70,10.00,1,3
7.000000,ExampleOne,Insert,31,S,1,3410.00,GFD,0.00,3410.00,3415.00,63.00,26,-26,-67.00,17.00,97.70,1,27
7.000000,ExampleOne,Fill,31,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3474.32,26,-27,10.32,17.68,97.70,1,28
7.000000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,64.82,27,-27,10.82,17.68,97.70,1,28
7.000000,ExampleTwo,Cancel,47,B,-1,3412.00,GFD,0.00,3410.00,3412.00,21.36,4,-4,1.36,-1.36,15.32,12,16
7.000000,ExampleTwo,Insert,49,B,1,3413.00,GFD,0.00,3410.00,3412.00,21.36,4,-4,1.36,-1.36,15.32,12,16
7.000000,ExampleTwo,Insert,50,S,1,3414.00,GFD,0.00,3410.00,3412.00,21.36,4,-4,1.36,-1.36,15.32,12,16
7.250000,ExampleOne,Tick,,,,,,0.00,3410.00,3412.00,64.82,27,-27,10.82,17.68,97.70,1,28
7.250000,ExampleTwo,Tick,,,,,,0.00,3410.00,3412.00,21.36,4,-4,13.36,-1.36,15.32,12,16
7.250000,TraderOne,Tick,,,,,,0.00,3410.00,3412.00,5.30,2,-2,1.30,1.70,10.00,1,3
7.250000,ExampleOne,Insert,32,S,1,3410.00,GFD,0.00,3410.00,3412.00,64.82,27,-27,10.82,17.68,97.70,1,28
7.250000,ExampleTwo,Fill,49,B,-1,3413.00,GFD,-0.34,3410.00,3413.00,-3391.30,4,-3,9.70,-1.70,15.32,13,16
7.250000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3413.00,18.20,3,-3,9.20,-1.70,15.32,13,16
7.250000,ExampleOne,Fill,32,S,-1,3413.00,GFD,0.68,3410.00,3413.00,3477.14,27,-28,-16.86,18.36,97.70,1,29
7.250000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3413.00,67.64,28,-28,-16.36,18.36,97.70,1,29
7.471054,ExampleOne,Fill,11,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3341.02,28,-27,95.98,18.02,97.70,2,29
7.471054,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,68.48,27,-27,95.48,18.02,97.70,2,29
7.500000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,68.48,27,-27,95.48,18.02,97.70,2,29
7.500000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,18.20,3,-3,21.20,-1.70,15.32,13,16
7.500000,TraderOne,Tick,,,,,,0.00,3410.00,3409.00,5.30,2,-2,7.30,1.70,10.00,1,3
7.500000,ExampleOne,Insert,33,B,1,3409.00,GFD,0.00,3410.00,3409.00,68.48,27,-27,95.48,18.02,97.70,2,29
7.500000,ExampleOne,Insert,34,S,1,3410.00,GFD,0.00,3410.00,3409.00,68.48,27,-27,95.48,18.02,97.70,2,29
7.500000,ExampleTwo,Cancel,50,S,-1,3414.00,GFD,0.00,3410.00,3409.00,18.20,3,-3,21.20,-1.70,15.32,13,16
7.500000,ExampleTwo,Insert,51,B,1,3412.00,GFD,0.00,3410.00,3409.00,18.20,3,-3,21.20,-1.70,15.32,13,16
7.500000,ExampleOne,Fill,34,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3478.82,27,-28,68.82,17.68,97.70,2,30
7.500000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,69.32,28,-28,69.32,17.68,97.70,2,30
7.500000,ExampleTwo,Fill,51,B,-1,3410.00,GFD,0.68,3410.00,3410.00,-3392.48,3,-2,17.52,-1.02,15.32,14,16
7.500000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3410.00,17.02,2,-2,17.02,-1.02,15.32,14,16
7.500000,ExampleTwo,Insert,52,S,1,3413.00,GFD,0.00,3410.00,3410.00,17.02,2,-2,17.02,-1.02,15.32,14,16
7.750000,ExampleOne,Tick,,,,,,0.00,3410.00,3411.00,69.32,28,-28,41.32,17.68,97.70,2,30
7.750000,ExampleTwo,Tick,,,,,,0.00,3410.00,3411.00,17.02,2,-2,15.02,-1.02,15.32,14,16
7.750000,TraderOne,Tick,,,,,,0.00,3410.00,3411.00,5.30,2,-2,3.30,1.70,10.00,1,3
7.750000,ExampleOne,Insert,35,S,1,3410.00,GFD,0.00,3410.00,3411.00,69.32,28,-28,41.32,17.68,97.70,2,30
7.750000,ExampleTwo,Cancel,52,S,-1,3413.00,GFD,0.00,3410.00,3411.00,17.02,2,-2,15.02,-1.02,15.32,14,16
7.750000,ExampleTwo,Insert,53,B,1,3411.00,GFD,0.00,3410.00,3411.00,17.02,2,-2,15.02,-1.02,15.32,14,16
7.750000,ExampleOne,Fill,35,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3479.66,28,-29,69.66,17.34,97.70,2,31
7.750000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,70.16,29,-29,70.16,17.34,97.70,2,31
7.750000,ExampleTwo,Fill,53,B,-1,3410.00,GFD,0.68,3410.00,3410.00,-3393.66,2,-1,16.34,-0.34,15.32,15,16
7.750000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3410.00,15.84,1,-1,15.84,-0.34,15.32,15,16
7.750000,ExampleTwo,Insert,54,S,1,3412.00,GFD,0.00,3410.00,3410.00,15.84,1,-1,15.84,-0.34,15.32,15,16
8.000000,ExampleOne,Tick,,,,,,0.00,3410.00,3411.00,70.16,29,-29,41.16,17.34,97.70,2,31
8.000000,ExampleTwo,Tick,,,,,,0.00,3410.00,3411.00,15.84,1,-1,14.84,-0.34,15.32,15,16
8.000000,TraderOne,Tick,,,,,,0.00,3410.00,3411.00,5.30,2,-2,3.30,1.70,10.00,1,3
8.000000,ExampleOne,Insert,36,S,1,3410.00,GFD,0.00,3410.00,3411.00,70.16,29,-29,41.16,17.34,97.70,2,31
8.000000,ExampleOne,Fill,36,S,-1,3410.00,GFD,0.68,3410.00,3410.00,3479.48,29,-30,69.48,18.02,97.70,2,32
8.000000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,69.98,30,-30,69.98,18.02,97.70,2,32
8.000000,ExampleTwo,Cancel,54,S,-1,3412.00,GFD,0.00,3410.00,3410.00,15.84,1,-1,14.84,-0.34,15.32,15,16
8.000000,ExampleTwo,Insert,55,B,1,3410.00,GFD,0.00,3410.00,3410.00,15.84,1,-1,14.84,-0.34,15.32,15,16
8.000000,ExampleTwo,Insert,56,S,1,3411.00,GFD,0.00,3410.00,3410.00,15.84,1,-1,14.84,-0.34,15.32,15,16
8.001238,ExampleTwo,Fill,55,B,-1,3410.00,GFD,-0.34,3410.00,3410.00,-3393.82,1,0,16.18,-0.68,15.32,16,16
8.001238,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3410.00,15.68,0,0,15.68,-0.68,15.32,16,16
8.250000,ExampleOne,Tick,,,,,,0.00,3410.00,3411.00,69.98,30,-30,39.98,18.02,97.70,2,32
8.250000,ExampleTwo,Tick,,,,,,0.00,3410.00,3411.00,15.68,0,0,15.68,-0.68,15.32,16,16
8.250000,TraderOne,Tick,,,,,,0.00,3410.00,3411.00,5.30,2,-2,3.30,1.70,10.00,1,3
8.250000,ExampleOne,Insert,37,S,1,3410.00,GFD,0.00,3410.00,3411.00,69.98,30,-30,39.98,18.02,97.70,2,32
8.250000,ExampleTwo,Cancel,56,S,-1,3411.00,GFD,0.00,3410.00,3411.00,15.68,0,0,15.68,-0.68,15.32,16,16
8.250000,ExampleTwo,Insert,57,B,1,3409.00,GFD,0.00,3410.00,3411.00,15.68,0,0,15.68,-0.68,15.32,16,16
8.250000,ExampleTwo,Insert,58,S,1,3410.00,GFD,0.00,3410.00,3411.00,15.68,0,0,15.68,-0.68,15.32,16,16
8.409355,ExampleOne,Fill,37,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3480.32,30,-31,70.32,17.68,97.70,2,33
8.409355,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,70.82,31,-31,70.82,17.68,97.70,2,33
8.409355,ExampleTwo,Fill,58,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3426.02,0,-1,16.02,-1.02,15.32,16,17
8.409355,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,16.52,1,-1,16.52,-1.02,15.32,16,17
8.500000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,70.82,31,-31,70.82,17.68,97.70,2,33
8.500000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,16.52,1,-1,16.52,-1.02,15.32,16,17
8.500000,TraderOne,Tick,,,,,,0.00,3410.00,3410.00,5.30,2,-2,5.30,1.70,10.00,1,3
8.500000,ExampleOne,Insert,38,S,1,3410.00,GFD,0.00,3410.00,3410.00,70.82,31,-31,70.82,17.68,97.70,2,33
8.500000,ExampleOne,Fill,38,S,-1,3410.00,GFD,0.68,3410.00,3410.00,3480.14,31,-32,70.14,18.36,97.70,2,34
8.500000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,70.64,32,-32,70.64,18.36,97.70,2,34
8.500000,ExampleTwo,Cancel,57,B,-1,3409.00,GFD,0.00,3410.00,3410.00,16.52,1,-1,16.52,-1.02,15.32,16,17
8.500000,ExampleTwo,Insert,59,B,1,3410.00,GFD,0.00,3410.00,3410.00,16.52,1,-1,16.52,-1.02,15.32,16,17
8.500000,ExampleTwo,Insert,60,S,1,3411.00,GFD,0.00,3410.00,3410.00,16.52,1,-1,16.52,-1.02,15.32,16,17
8.635583,ExampleTwo,Fill,59,B,-1,3410.00,GFD,-0.34,3410.00,3410.00,-3393.14,1,0,16.86,-1.36,15.32,17,17
8.635583,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3410.00,16.36,0,0,16.36,-1.36,15.32,17,17
8.750000,ExampleOne,Tick,,,,,,0.00,3410.00,3411.00,70.64,32,-32,38.64,18.36,97.70,2,34
8.750000,ExampleTwo,Tick,,,,,,0.00,3410.00,3411.00,16.36,0,0,16.36,-1.36,15.32,17,17
8.750000,TraderOne,Tick,,,,,,0.00,3410.00,3411.00,5.30,2,-2,3.30,1.70,10.00,1,3
8.750000,ExampleOne,Insert,39,S,1,3410.00,GFD,0.00,3410.00,3411.00,70.64,32,-32,38.64,18.36,97.70,2,34
8.750000,ExampleTwo,Cancel,60,S,-1,3411.00,GFD,0.00,3410.00,3411.00,16.36,0,0,16.36,-1.36,15.32,17,17
8.750000,ExampleTwo,Insert,61,B,1,3409.00,GFD,0.00,3410.00,3411.00,16.36,0,0,16.36,-1.36,15.32,17,17
8.750000,ExampleTwo,Insert,62,S,1,3410.00,GFD,0.00,3410.00,3411.00,16.36,0,0,16.36,-1.36,15.32,17,17
8.822111,ExampleOne,Fill,33,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3338.02,32,-31,102.98,18.02,97.70,3,34
8.822111,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,71.48,31,-31,102.48,18.02,97.70,3,34
8.822111,ExampleTwo,Fill,61,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3392.30,0,1,16.70,-1.70,15.32,18,17
